PMID|DCOM|DP|REC|ACC|PM
7338547|19820614|1981 Oct|N/A|N/A|1981/10/01
34884857|20220106|2021 Dec 2|2021/11/16|2021/11/27|2021/12/11
20104762|20100223|2009 Apr|N/A|N/A|2010/01/29
675504|19780930|1978|N/A|N/A|1978/01/01
13299468|20030501|1956 Mar|N/A|N/A|1956/03/01
23702425|20130823|2013 Jul 10|2013/02/02|2013/05/08|2013/05/25
22989101|20140110|2013 Jun|2012/07/09|2012/08/12|2012/09/20
5524929|19720524|1970 Oct 24|N/A|N/A|1970/10/24
6738166|19840731|1984 Apr 14|N/A|N/A|1984/04/14
13186080|20030501|1954|N/A|N/A|1954/01/01
8599881|19960430|1996 Jan|N/A|N/A|1996/01/01
18249314|20080617|2008 Mar|2006/12/19|2007/04/19|2008/02/06
5702902|19690222|1968 Sep|N/A|N/A|1968/09/01
15002713|20040514|2004 Jan|N/A|N/A|2004/03/09
14172089|19961201|1964 Jun|N/A|N/A|1964/06/01
5901724|19660319|1966 Jan 22|N/A|N/A|1966/01/22
1396092|19921026|1992 Feb|N/A|N/A|1992/02/01
9506706|19980327|1998 Mar 9|N/A|N/A|1998/03/20
9141828|19970522|1996 Nov|N/A|N/A|1996/11/01
33632486|20210928|2021 Mar 2|2020/10/22|2020/12/01|2021/02/27
4437074|19750310|1974 Oct|N/A|N/A|1974/10/01
33457364|N/A|2020|2020/09/24|2020/10/20|2021/01/19
21088859|20110406|2010 Dec|2010/09/24|2010/10/20|2010/11/23
5987240|19680203|1966 Nov|N/A|N/A|1966/11/01
1553694|19920430|1992 Feb 10|N/A|N/A|1992/02/10
3421562|19881025|1988 Oct 1|N/A|N/A|1988/10/01
10666810|20000229|1999 Dec 10|N/A|N/A|2000/02/10
3042399|19880913|1988 May|N/A|N/A|1988/05/01
13934356|19981101|1963 May-Jun|N/A|N/A|1963/05/01
1264602|19760706|1976 Mar 13|N/A|N/A|1976/03/13
31777165|20200226|2020 Feb|2019/05/04|2019/11/14|2019/11/30
4190648|19700424|1970 Mar 28|N/A|N/A|1970/03/28
14801792|20040215|1950|N/A|N/A|1950/01/01
9661932|19980922|1998 May|N/A|N/A|1998/11/20
16844555|20070220|2006 Jul-Aug|2005/06/20|2006/03/23|2006/07/18
7865521|19950328|1994 Nov-Dec|N/A|N/A|1994/11/01
32486315|20210319|2020 May 30|2020/05/06|2020/05/27|2020/06/04
2858443|19850523|1985 Feb|N/A|N/A|1985/02/01
18045527|20080130|2007 Nov 30|N/A|N/A|2007/11/30
31923225|20200420|2020|2019/09/13|2019/12/11|2020/01/11
2642638|19890209|1989 Jan|N/A|N/A|1989/01/01
14039785|19981101|1961 Oct|N/A|N/A|1961/10/01
4970996|19681101|1968 Oct|N/A|N/A|1968/10/01
11795251|20020214|2002 Jan|N/A|N/A|2002/01/25
5359259|19700130|1969 Nov 21|N/A|N/A|1969/11/21
22378828|20120717|2012 Jun|N/A|N/A|2012/03/02
24442265|20141104|2014 Mar|2013/12/02|2014/01/03|2014/01/21
4569486|19730423|1972 Oct|N/A|N/A|1972/10/01
30355152|20200420|2019 Jan 24|N/A|N/A|2018/10/26
13012126|20030501|1952 Dec 1|N/A|N/A|1952/12/01
18731155|20080829|1947 Jan|N/A|N/A|1947/01/01
12242064|20030115|2002 Oct|N/A|N/A|2002/09/21
9496466|19980317|1997|N/A|N/A|1997/01/01
15392470|20040930|1949 Nov|N/A|N/A|1949/11/01
24905653|20140925|2014 Sep 1|2014/03/25|2014/06/02|2014/06/07
32327425|20210208|2021 Jan|2020/02/10|2020/04/07|2020/04/25
10617006|20000113|1999 Dec|N/A|N/A|2000/01/05
21551959|20120124|2011|N/A|N/A|2011/05/10
3611002|19870828|1987 Mar|N/A|N/A|1987/03/01
28428924|20180116|2017 Apr|N/A|N/A|2017/04/22
35113818|20220207|2022 Mar 1|N/A|N/A|2022/02/04
10568144|19991130|1999 Sep|N/A|N/A|1999/11/24
14122333|19961201|1963|N/A|N/A|1963/01/01
26272522|20160914|2015 Dec|2015/07/10|N/A|2015/08/15
7869033|19950324|1995 Mar 1|N/A|N/A|1995/03/01
34296459|20211206|2021 Sep|2021/03/08|2021/06/28|2021/07/24
1487882|19930225|1992 Jul|N/A|N/A|1992/07/01
5380588|19700528|1969|N/A|N/A|1969/01/01
30524578|N/A|2017 Jan|2016/07/04|2016/10/04|2016/11/16
22674602|20131105|2011 Nov 15|N/A|N/A|2011/01/01
7789375|19950727|1995 Mar|N/A|N/A|1995/03/01
30410495|20190930|2018|2018/05/22|2018/10/08|2018/11/10
35073300|20220404|2022 Feb 1|N/A|N/A|2022/01/25
31428374|N/A|2019 Aug|2019/05/08|2019/05/31|2019/08/21
4568096|19730329|1972 Oct|N/A|N/A|1972/10/01
3542318|19870326|1986 Oct|N/A|N/A|1986/10/01
33599901|20220216|2021 Dec|2020/07/14|2021/02/08|2021/02/19
35371652|N/A|2022 Feb|N/A|2022/02/28|2022/04/05
2847431|19881215|1988 Jul|N/A|N/A|1988/07/01
29096808|20190527|2017 Nov 7|2017/09/09|2017/09/10|2017/11/04
17371783|20071207|2007 Apr|N/A|N/A|2007/03/21
14165037|19961201|1964 Feb|N/A|N/A|1964/02/01
34147623|20211227|2021 Oct|2021/04/14|2021/06/04|2021/06/21
33632487|20210928|2021 Mar 2|2020/09/02|2020/11/24|2021/02/27
28465886|N/A|2013 Apr-Jun|N/A|N/A|2013/04/01
6741298|19840727|1984|N/A|N/A|1984/01/01
23654140|20130606|2012|N/A|N/A|2012/01/01
7818939|19950216|1994 Sep|N/A|N/A|1994/09/01
30546689|N/A|2016 Dec|2016/04/08|2016/08/09|2016/09/07
4196371|19730724|1973 Mar 6|N/A|N/A|1973/03/06
25882774|20150803|2015 Jun 15|2015/02/10|2015/03/13|2015/04/18
1215244|19760410|1975 May|N/A|N/A|1975/05/01
27166925|20170531|2016 Jul|N/A|N/A|2016/05/12
19156580|20090310|2009 Feb|N/A|N/A|2009/01/22
27552258|20170327|2016 Sep|2016/02/18|2016/05/06|2016/08/24
27913008|20171102|2017 Feb 15|2016/09/07|2016/11/11|2016/12/04
5637527|19680410|1968 Feb|N/A|N/A|1968/02/01
13355091|20020501|1956 Jul-Aug|N/A|N/A|1956/07/01
13863623|19981101|1961 Oct|N/A|N/A|1961/10/01
4394895|19710115|1970|N/A|N/A|1970/01/01
16116868|20051219|2005 Jul|N/A|N/A|2005/08/25
4649480|19730323|1972 Oct|N/A|N/A|1972/10/01
22791134|20130220|2012 Jul|N/A|N/A|2012/07/14
5280867|19710715|1971 Jun|N/A|N/A|1971/06/01
7046059|19820807|1982 Apr|N/A|N/A|1982/04/01
14337826|19961201|1965 Sep 4|N/A|N/A|1965/09/04
14177195|19961201|1964 Jul 4|N/A|N/A|1964/07/04
15543592|20050303|2005 Jan|N/A|N/A|2004/11/16
5739670|19700305|1968 Sep|N/A|N/A|1968/09/01
435210|19790626|1979 Jan|N/A|N/A|1979/01/01
30517383|20190610|2018 Dec|2018/02/20|2018/05/09|2018/12/06
6805845|19820826|1982 Jul 10|N/A|N/A|1982/07/10
32424968|20210428|2020 Jul|2019/12/12|2020/04/22|2020/05/20
18720717|20081031|2008|N/A|N/A|2008/08/30
32981914|20210120|2020|N/A|N/A|2020/09/29
3843580|19870828|1985|N/A|N/A|1985/01/01
30568130|20190610|2019 Apr 15|N/A|N/A|2018/12/21
12813196|20040413|2003 Jul|N/A|N/A|2003/06/19
33318935|N/A|2021 Jan|2020/11/13|2020/11/27|2020/12/16
4236746|19690318|1968 Dec|N/A|N/A|1968/12/01
16310266|20070207|2006 Sep 10|2005/08/25|2005/08/29|2005/11/29
2956241|19870828|1985|N/A|N/A|1985/01/01
7277940|19811118|1981|N/A|N/A|1981/01/01
16884556|20070116|2006 Sep|N/A|2006/02/08|2006/08/04
24545013|20140218|1958|N/A|N/A|1958/01/01
9378198|19971107|1997 Sep|N/A|N/A|1998/02/12
10626331|20000127|1999|N/A|N/A|2000/01/08
18356468|20080710|2008 Jun|N/A|N/A|2008/03/22
8652430|19960730|1996|N/A|N/A|1996/01/01
11468733|20010830|2001 Aug|N/A|N/A|2001/07/27
33951932|20210921|2021 May|N/A|N/A|2021/05/07
27298801|20160614|2016 Jun|2015/12/28|2016/03/02|2016/06/15
13247898|20030501|1955 May|N/A|N/A|1955/05/01
3017116|19860917|1986 Aug|N/A|N/A|1986/08/01
17493944|20071207|2007 Jun|N/A|N/A|2007/05/12
27380611|20170323|2016 Jul|N/A|N/A|2016/07/06
379410|19790925|1979 Jun|N/A|N/A|1979/06/01
21183501|20120109|2011 Sep|N/A|N/A|2010/12/25
2022733|19910531|1991 May|N/A|N/A|1991/05/01
12839087|20030722|2003 Jul|N/A|N/A|2003/07/04
22696333|20120813|2012 Jun 13|N/A|N/A|2012/06/15
19019468|20100607|2010 Mar 4|2008/04/20|2008/10/12|2008/11/21
31906685|20200113|2019 Winter|N/A|N/A|2020/01/08
31765933|20200423|2020 Feb|2019/01/22|2019/08/09|2019/11/26
15537494|20050217|2004 Dec 1|2004/06/08|2004/09/16|2004/11/13
19171397|20110322|2010 Sep 24|2008/09/05|2008/12/13|2009/01/28
32791857|20210831|2020 Sep 29|N/A|N/A|2020/08/15
28531186|20170914|2017|2016/12/28|2017/04/07|2017/05/23
13967449|19981101|1963 Feb 9|N/A|N/A|1963/02/09
21993400|20111219|2011 Dec 5|2011/06/07|2011/09/08|2011/10/14
20087452|20110714|2009 Dec|N/A|N/A|2010/01/21
19458951|20100111|2009 Nov|2008/10/14|2009/03/26|2009/05/22
3364339|19880527|1988 May|N/A|N/A|1988/05/01
23158411|20130425|2013 Jan|N/A|N/A|2012/11/20
12688405|20030627|2003 Jan|N/A|N/A|2003/04/12
2729073|19890705|1989 Jun|N/A|N/A|1989/06/01
12080657|20020806|1999|N/A|N/A|2002/06/26
23728572|20140213|2013|N/A|N/A|2013/06/04
20880615|20110809|2011 Jan|2009/11/17|2010/03/27|2010/10/01
25864163|20160615|2015 Sep-Oct|2015/02/08|2015/03/16|2015/04/13
21203448|20110705|2010 Dec 23|2010/04/30|2010/11/08|2011/01/05
21340382|20110817|2010 Oct-Dec|2010/04/26|2010/09/03|2011/02/23
22982965|20130620|2013 Jan|2012/07/27|N/A|2012/09/18
2465422|19890324|1989 Mar 10|N/A|N/A|1989/03/10
14117897|19961201|1963 Dec 31|N/A|N/A|1963/12/31
32739377|20210408|2020 Sep|2020/05/12|2020/05/18|2020/08/03
2561283|19900531|1989 Jul-Aug|N/A|N/A|1989/07/01
459242|19790925|1979 Jun|N/A|N/A|1979/06/01
16368965|20060207|2006 Jan|N/A|N/A|2005/12/22
9921761|19990413|1999 Jan|N/A|N/A|1999/01/28
25824933|20161213|2015 Apr|N/A|N/A|2015/04/01
26582465|20170531|2016 Apr|2015/09/22|2015/11/11|2015/11/20
20158631|20100701|2009 Dec|N/A|N/A|2010/02/18
2566708|19890630|1989 Feb|N/A|N/A|1989/02/01
1932515|19911205|1991|N/A|N/A|1991/01/01
22694125|20130125|2012 Sep|N/A|N/A|2012/06/15
27142939|20160728|2016 May 3|N/A|N/A|2016/05/05
14831226|20040215|1951 May|N/A|N/A|1951/05/01
17940669|20080131|2007 Jul-Aug|N/A|N/A|2007/10/18
24915235|20160108|2015 Apr|N/A|N/A|2014/06/11
8282440|19940215|1993 Sep|N/A|N/A|1993/09/01
27893693|20170213|2016 Nov|N/A|N/A|2016/11/29
13867019|19981101|1962 May|N/A|N/A|1962/05/01
35433707|N/A|2022|2022/01/08|2022/03/02|2022/04/19
8642780|19960716|1996 May|N/A|N/A|1996/05/01
2408001|19900406|1990 Feb|N/A|N/A|1990/02/01
14273378|19961201|1965 Jan 15|N/A|N/A|1965/01/15
14083793|19961201|1963 Nov|N/A|N/A|1963/11/01
6506853|19850118|1984|N/A|N/A|1984/01/01
27940942|N/A|2017 Mar 1|2016/07/07|N/A|2016/12/13
4228257|19671219|1967|N/A|N/A|1967/01/01
28339742|20171010|2017 Apr 1|2016/04/20|2017/03/09|2017/03/25
8049581|19940908|1994 May|N/A|N/A|1994/05/01
8281545|19940217|1993|N/A|N/A|1993/01/01
28043025|20170622|2017 Feb|2016/11/08|2016/12/19|2017/01/04
18621802|20081216|2008 Nov 1|N/A|N/A|2008/07/16
6121567|19820621|1982 Apr|N/A|N/A|1982/04/01
16370048|20060330|2005 Jul-Sep|N/A|N/A|2005/12/22
19246898|20090813|2009|2008/02/24|2008/10/31|2009/02/28
23909889|20140422|2013 Oct|2013/06/13|2013/07/30|2013/08/06
34367382|N/A|2021 Nov|2021/04/23|2021/07/19|2021/08/10
14619436|20040205|2003 Nov|N/A|N/A|2003/11/19
4090985|19860307|1985 Nov|N/A|N/A|1985/11/01
21077370|20110124|2010 Sep-Oct|N/A|N/A|2010/11/17
18752762|20081031|2008 Sep|N/A|N/A|2008/08/30
30012829|20190731|2018 Jul|N/A|N/A|2018/07/18
25657194|20151021|2015 Feb 5|N/A|N/A|2015/02/07
18376447|20080401|2008 Mar 27|N/A|N/A|2008/04/01
23871142|20131108|2013 Oct|2013/06/06|2013/06/18|2013/07/23
11477843|20010816|1998 Oct|N/A|N/A|2001/08/02
2172346|19901211|1990 Nov|N/A|N/A|1990/11/01
30736715|20200722|2019 Sep|N/A|N/A|2019/02/10
10711948|20000321|2000 Mar 4|N/A|N/A|2000/03/11
24253072|20140929|2014 Feb|2013/06/28|2013/11/08|2013/11/21
23125292|20141124|2012 Nov 1|N/A|N/A|2012/11/06
6264176|19810820|1981 Jun|N/A|N/A|1981/06/01
6072208|19671212|1967 Oct 9|N/A|N/A|1967/10/09
12826817|20031204|2003 May|N/A|N/A|2003/06/27
6447231|19801024|1980 Jun|N/A|N/A|1980/06/01
5877487|19670902|1964 Jun|N/A|N/A|1964/06/01
2660857|19890802|1989 Jun|N/A|N/A|1989/06/01
26694873|20161103|2016 Feb|2015/07/04|2015/11/12|2015/12/24
1125736|19750718|1975 Apr 26|N/A|N/A|1975/04/26
4901063|19700109|1969 Dec|N/A|N/A|1969/12/01
15630744|20050414|2005 Jan|N/A|N/A|2005/01/05
28421583|20171109|2017|2017/03/06|2017/03/08|2017/04/20
11887056|20020524|2002 Apr|N/A|N/A|2002/03/12
7613714|19950818|1995 May 3-16|N/A|N/A|1995/05/03
10616998|20000113|1999 Dec|N/A|N/A|2000/01/05
5922722|19670123|1966 Sep 30|N/A|N/A|1966/09/30
18753217|20080930|2008 Sep|N/A|N/A|2008/08/30
299707|19800124|1979|N/A|N/A|1979/01/01
25077083|20140731|2014 Jul|N/A|N/A|2014/08/01
8013075|19940726|1994 Jul|N/A|N/A|1994/07/01
5229007|19670710|1966|N/A|N/A|1966/01/01
7887727|19950407|1995 Mar|N/A|N/A|1995/03/01
17386866|20070424|2005 Oct|N/A|N/A|2007/03/28
6491078|19841128|1984 Nov|N/A|N/A|1984/11/01
31752055|20200925|2020 Jan 28|N/A|N/A|2019/11/23
27140596|20180405|2016 Jan-Mar|2015/11/25|2016/01/20|2016/05/04
26347941|20170417|2015 Sep|N/A|N/A|2015/09/09
12709733|20031212|2003|N/A|N/A|2003/04/24
18153133|20071227|1949 Jul|N/A|N/A|1949/07/01
10209069|19990527|1999 Mar|N/A|N/A|1999/04/21
22136572|20130422|2012 Dec|N/A|N/A|2011/12/06
10787468|20000616|2000 Apr|N/A|N/A|2000/04/29
10904844|20001002|2000 May|N/A|N/A|2000/07/25
7425717|19801216|1980 Oct|N/A|N/A|1980/10/01
6481020|19841101|1984 Oct|N/A|N/A|1984/10/01
13421345|20020501|1957 Mar|N/A|N/A|1957/03/01
13053000|20030501|1953 Jun|N/A|N/A|1953/06/01
30656612|20200101|2019 Oct|2018/11/08|2018/12/31|2019/01/19
2615182|19900302|1989 Nov|N/A|N/A|1989/11/01
22552137|20120910|2012 Jan-Apr|N/A|N/A|2012/05/04
594714|19780218|1977|N/A|N/A|1977/01/01
2809386|19891220|1989 Aug|N/A|N/A|1989/08/01
20584348|20110125|2010 Oct|N/A|N/A|2010/06/30
3513770|19860409|1986 Feb|N/A|N/A|1986/02/01
24219276|20140729|2013 Nov 13|2013/05/16|2013/10/09|2013/11/14
4955205|19660409|1965 Jul 30|N/A|N/A|1965/07/30
27057942|20170621|2016 Jun 1|2016/02/06|2016/03/19|2016/04/09
11672959|20011218|2001 Nov 1|N/A|N/A|2001/10/24
18795256|20090622|2009 Jan|2008/06/02|2008/08/05|2008/09/17
842020|19770425|1977 Feb 1|N/A|N/A|1977/02/01
14251725|19961201|1964 Jul-Aug|N/A|N/A|1964/07/01
26701623|20170207|2016 May|2015/04/06|2015/05/22|2015/12/25
14270488|19961201|1964|N/A|N/A|1964/01/01
16802516|20060831|2006 Mar 22|N/A|N/A|2006/06/29
9047834|19970321|1996|N/A|N/A|1996/01/01
3843570|19870828|1985|N/A|N/A|1985/01/01
15774612|20050907|2005 Sep|N/A|N/A|2005/03/19
1788119|19920323|1991 Dec|N/A|N/A|1991/12/01
31431396|20200923|2019 Sep|2018/11/21|2019/07/06|2019/08/23
30947747|20190415|2019 Apr 4|2018/10/18|2019/03/28|2019/04/06
4956034|19660619|1965 Sep|N/A|N/A|1965/09/01
21443045|20110412|2011 Feb|N/A|N/A|2011/03/30
3985557|19850508|1985 Feb|N/A|N/A|1985/02/01
12956141|20031002|2003 Sep|N/A|N/A|2003/09/06
27132549|20171005|2016 Dec|2015/08/07|2016/02/05|2016/05/03
8402765|19931123|1993|N/A|N/A|1993/01/01
3421796|19881021|1988 Jan 1|N/A|N/A|1988/01/01
32828762|20210408|2020 Sep|2020/06/22|2020/07/02|2020/08/24
22650071|20120731|2012 Feb|N/A|N/A|2012/06/02
5129638|19720226|1971 Dec 18|N/A|N/A|1971/12/18
19382061|20090424|2009 Apr|N/A|N/A|2009/04/22
16954594|20060927|2006 Sep|N/A|N/A|2006/09/07
2377824|19900904|1990 Jun|N/A|N/A|1990/06/01
28795995|20171219|2017 Dec|N/A|N/A|2017/08/11
33634222|N/A|2020 Dec|2020/01/25|2020/09/03|2021/02/27
32982349|N/A|2020|2020/06/01|2020/08/04|2020/09/29
28474508|20181114|2017 Jun|2016/12/15|2017/01/31|2017/05/06
15539748|20050203|2004 Nov|N/A|N/A|2004/11/13
19648043|20100701|2010 Mar|2008/10/03|2009/04/03|2009/08/04
17111932|20070105|2006|N/A|N/A|2006/11/23
742778|19790426|1978 Oct|N/A|N/A|1978/10/01
20994863|20101112|1945 Aug|N/A|N/A|1945/08/01
13182104|20030501|1954 Jan|N/A|N/A|1954/01/01
462724|19790917|1979 Feb 3|N/A|N/A|1979/02/03
20696833|20101112|2010 Nov|N/A|N/A|2010/08/11
25897904|20150722|2015 Jun 15|2015/04/06|2015/04/08|2015/04/22
5925389|19670205|1966|N/A|N/A|1966/01/01
3205984|19890201|1988 Jan|N/A|N/A|1988/01/01
28871102|20190509|2017 Sep 4|2017/01/19|2017/07/27|2017/09/06
25373489|20160201|2015|N/A|N/A|2014/11/07
30124391|20200207|2019 Jan|N/A|N/A|2018/08/21
1312100|19920410|1992 Mar 15|N/A|N/A|1992/03/15
18490748|20080718|2008 Jun 1|N/A|N/A|2008/05/21
15419848|20040930|1950 Jun|N/A|N/A|1950/06/01
34943922|20220103|2021 Dec 4|2021/10/17|2021/11/30|2021/12/25
11940544|20020412|2002 Apr 9|N/A|N/A|2002/04/10
4291411|19670912|1966 Oct 20|N/A|N/A|1966/10/20
4901295|19700109|1969 Aug|N/A|N/A|1969/08/01
525435|19800317|1979|N/A|N/A|1979/01/01
9047802|19970321|1996|N/A|N/A|1996/01/01
34141457|N/A|2021 Jun 4|2021/01/02|2021/04/28|2021/06/19
23993290|20140825|2013 Sep|2012/12/01|2012/12/07|2013/09/03
20280088|20100318|1946 Oct 10|N/A|N/A|1946/10/10
2546262|19890825|1989|N/A|N/A|1989/01/01
2125910|19910306|1990 Nov|N/A|N/A|1990/11/01
1925265|19911119|1991 Apr-Jun|N/A|N/A|1991/04/01
13378689|20020501|1956 Sep 6|N/A|N/A|1956/09/06
32748246|20210730|2021 Jun|2020/04/06|2020/06/29|2020/08/05
5987789|19680213|1966|N/A|N/A|1966/01/01
3444202|19880505|1987 Dec|N/A|N/A|1987/12/01
31727837|20200417|2019 Nov 15|2018/09/07|2019/10/09|2019/11/16
20679671|20101116|2010 Aug|N/A|N/A|2010/08/04
14812649|20040215|1951 Feb|N/A|N/A|1951/02/01
27894616|20170406|2017 Jan|2015/12/31|2016/11/03|2016/11/30
7678291|19930208|1993 Jan|N/A|N/A|1993/01/01
7785303|19950719|1995 Apr|N/A|N/A|1995/04/01
4695022|19730606|1973|N/A|N/A|1973/01/01
15025674|20040524|2004 Mar|N/A|N/A|2004/03/18
13976359|19981101|1962 Sep|N/A|N/A|1962/09/01
5171955|19720418|1971 Oct|N/A|N/A|1971/10/01
233990|19750318|1975 Jan 27|N/A|N/A|1975/01/27
3843584|19870828|1985|N/A|N/A|1985/01/01
1979528|19910129|1990 Oct|N/A|N/A|1990/10/01
2750105|19890815|1989 Mar|N/A|N/A|1989/03/01
3754903|19860627|1986 Mar|N/A|N/A|1986/03/01
29735489|20181015|2018 May 7|N/A|N/A|2018/05/08
4659139|19730621|1972 Jun|N/A|N/A|1972/06/01
6290692|19821218|1982 Nov|N/A|N/A|1982/11/01
13499499|20000701|1957 Aug|N/A|N/A|1957/08/01
16452277|20060615|2006 Feb|N/A|N/A|2006/02/03
28165125|20191202|2017 Sep 7|N/A|N/A|2017/02/07
7445409|19810224|1980 Aug 30|N/A|N/A|1980/08/30
32716103|20210816|2020 Oct|2020/04/21|2020/07/08|2020/07/28
14207656|19961201|1964 Sep|N/A|N/A|1964/09/01
26465970|20161005|2015 Nov|2015/06/22|2015/09/29|2015/10/16
16905583|20060926|2006 Sep|N/A|N/A|2006/08/15
5448927|19700928|1970 May|N/A|N/A|1970/05/01
24759133|20141201|2014 May|N/A|N/A|2014/04/25
17386862|20070424|2005 Oct|N/A|N/A|2007/03/28
13258478|20030501|1955 Oct|N/A|N/A|1955/10/01
24797160|20141117|2014 Oct|2013/10/27|2014/04/23|2014/05/07
8066913|19940919|1994 Jul 11|N/A|N/A|1994/07/11
24064227|20131211|2013 Nov|N/A|N/A|2013/09/26
1525685|19921022|1992 Mar|N/A|N/A|1992/03/01
6604338|19831008|1983|N/A|N/A|1983/01/01
27813364|20170913|2017 Sep|2016/07/06|2016/11/01|2016/11/05
28069640|20171004|2017 Mar|N/A|N/A|2017/01/11
7433255|19810116|1980|N/A|N/A|1980/01/01
1738746|19920318|1992 Feb 1|N/A|N/A|1992/02/01
8632622|19960628|1996 Jan|N/A|N/A|1996/01/01
3837077|19860923|1985 Sep|N/A|N/A|1985/09/01
27016640|20170202|2016 May|2016/01/10|2016/03/05|2016/03/27
9770555|19981015|1998 Oct 15|N/A|N/A|1998/10/15
4156891|19750918|1974 Sep-Oct|N/A|N/A|1974/09/01
21278397|20120105|2011 May|N/A|N/A|2011/02/01
13005238|20030501|1952 Jul|N/A|N/A|1952/07/01
31440970|20200128|2019 Oct|2019/06/03|2019/08/16|2019/08/24
16734559|20060810|2006 Jun|N/A|N/A|2006/06/01
33733047|N/A|2021 Mar|2020/07/07|2021/01/27|2021/03/19
12831240|20030725|2003 Jun|N/A|N/A|2003/07/02
17386858|20070424|2005 Oct|N/A|N/A|2007/03/28
2829676|19880311|1988 Feb|N/A|N/A|1988/02/01
14459146|19981101|1962 Jul|N/A|N/A|1962/07/01
24303755|20140724|2013 Jun|N/A|N/A|2013/12/07
5352826|19700107|1969 Dec|N/A|N/A|1969/12/01
1264952|19760706|1976 Mar|N/A|N/A|1976/03/01
2854724|19890622|1988 Jun|N/A|N/A|1988/06/01
35064388|N/A|2022 Jan 21|2021/10/31|2021/12/28|2022/01/23
16908771|20060918|2006 Aug 29|N/A|N/A|2006/08/16
15179148|20040916|2004 Jun|N/A|N/A|2004/06/05
22424332|20120716|2012 Feb|2011/11/14|2011/11/25|2012/03/20
34305915|20211027|2021|2021/04/19|2021/06/23|2021/07/27
24062915|20130924|2012 Sep|2012/03/29|2012/06/27|2013/09/26
9422528|19980130|1998 Jan|N/A|N/A|1998/01/09
35240789|20220314|2022 Jan 4|N/A|N/A|2022/03/05
21048495|20110412|2011 Jan-Feb|N/A|N/A|2010/11/05
13886477|19981101|1962 Jul|N/A|N/A|1962/07/01
11149272|20010308|2000 Nov|N/A|N/A|2001/01/10
4631368|19730405|1972 Oct|N/A|N/A|1972/10/01
20599938|20101103|2010 Oct|2010/04/13|2010/06/04|2010/07/06
13113940|20030501|1953 Nov|N/A|N/A|1953/11/01
8445960|19930405|1993 Mar 3|N/A|N/A|1993/03/03
5643984|19680523|1968 Apr|N/A|N/A|1968/04/01
3407239|19880922|1988 May 1|N/A|N/A|1988/05/01
664430|19780828|1978 May-Jun|N/A|N/A|1978/05/01
12225378|20030325|2002 Oct|N/A|N/A|2002/09/13
7927130|19941109|1994 Jun|N/A|N/A|1994/06/01
17720770|20080107|2007 Nov|N/A|N/A|2007/08/28
22082689|20120221|2012 Feb|N/A|N/A|2011/11/16
21105329|20110406|2010|N/A|N/A|2010/11/26
15427211|20040930|1950 Aug|N/A|N/A|1950/08/01
4786988|19740605|1973 Nov-Dec|N/A|N/A|1973/11/01
13267461|20030501|1955|N/A|N/A|1955/01/01
9024133|19970311|1997 Feb 4|N/A|N/A|1997/02/04
10678930|20000316|2000 Mar|N/A|N/A|2000/02/26
805880|19750826|1975 May|N/A|N/A|1975/05/01
4107712|19720126|1971 Dec|N/A|N/A|1971/12/01
29209317|N/A|2017|2017/09/20|2017/11/01|2017/12/07
879026|19770902|1977 Aug|N/A|N/A|1977/08/01
21529232|20110602|2011 May 1|N/A|N/A|2011/05/03
24439261|20140401|2014 Jan 16|N/A|N/A|2014/01/21
14673080|20040420|2003 Dec 23|N/A|N/A|2003/12/16
16278119|20060228|2005 Nov|N/A|N/A|2005/11/10
20872745|20110207|2010 Nov 1|N/A|N/A|2010/09/28
7910078|19940615|1993 Dec|N/A|N/A|1993/12/01
5921209|19670108|1966 Nov 3|N/A|N/A|1966/11/03
27737751|20180802|2016 Oct 18|2016/06/21|2016/06/28|2016/10/16
2953167|19870527|1987 Jan|N/A|N/A|1987/01/01
4628082|19730102|1972 Sep 29|N/A|N/A|1972/09/29
22078271|20120430|2012|2011/06/16|2011/10/05|2011/11/15
33716762|N/A|2021|2020/08/19|2021/02/05|2021/03/16
35414859|20220414|2022|2022/02/14|2022/02/14|2022/04/14
16645406|20060511|2006 Apr|N/A|N/A|2006/04/29
8062420|19940920|1994 Sep|N/A|N/A|1994/09/01
2292119|19910409|1990 Dec|N/A|N/A|1990/12/01
13217367|20030501|1954 Nov|N/A|N/A|1954/11/01
30035131|20181105|2018|2018/02/26|2018/05/29|2018/07/24
26840674|20161024|2016 Jan|N/A|N/A|2016/02/04
6315043|19840126|1983 Oct|N/A|N/A|1983/10/01
7225002|19810623|1980 Oct|N/A|N/A|1980/10/01
13585004|20000701|1958 Nov|N/A|N/A|1958/11/01
34345764|N/A|2021 Jul|2020/11/04|2021/05/06|2021/08/05
13490139|20000701|1957 Oct 21|N/A|N/A|1957/10/21
6872907|19830920|1983|N/A|N/A|1983/01/01
13620187|20000701|1958 Dec|N/A|N/A|1958/12/01
14053193|19961201|1963 Sep-Oct|N/A|N/A|1963/09/01
10208054|19990430|1999 Feb|N/A|N/A|1999/04/20
30826025|20190621|2019 Apr|N/A|N/A|2019/03/04
9780277|19981210|1998 Nov|N/A|N/A|1998/10/21
26264647|20160519|2015 Nov|2015/02/03|2015/07/31|2015/08/13
2177795|19910314|1990 Sep|N/A|N/A|1990/09/01
4955048|19660322|1965 Sep-Oct|N/A|N/A|1965/09/01
13508023|20000701|1958 Jan|N/A|N/A|1958/01/01
